ID,Published time,Sentiment,surprise,sadness,disgust,happiness,anger,like,fear,context,location,gender
醒醒我们回家了,12/4/2011 20:03,sadness,0.093479663,0.181262627,0.16359365,0.178812668,0.150423929,0.157345846,0.075081557,abc1234def ,海外 丹麦,f
醒醒我们回家了,12/4/2011 21:52,sadness,0.003282821,0.957821786,0.008257947,0.007885671,0.013104286,0.009047413,0.000600026,或许是我看的时间不对，这个时候还是适合看米兰达 ,海外 丹麦,f
醒醒我们回家了,12/4/2011 22:01,sadness,0.002444085,0.600681841,0.015818181,0.30716747,0.038953487,0.034092341,0.00084262,今天我也得我娘真传把袋装的酸奶当鲜奶加热了，失误，失误 ,海外 丹麦,f
醒醒我们回家了,12/4/2011 22:02,sadness,7.82E-05,0.995368481,0.000517886,0.000681147,0.003261977,9.04E-05,1.93E-06,我娘买了个西柚回来当柚子吃，还大骂超市说上当受骗太苦了 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 0:09,happiness,0.00601639,0.036915053,0.00057875,0.947658658,0.007234597,0.000679305,0.000917263,我今天整整看了六集miranda，整个人已经笑痴呆了，想想今朝有酒今朝醉，最后一集，我来了嘤嘤嘤嘤嘤 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 0:44,anger,0.106382079,0.053423386,0.197587669,0.042452741,0.320024848,0.072198175,0.207931057,明天要回校 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 0:59,sadness,0.001063443,0.903644145,0.000907463,0.06856294,0.021724697,0.003918967,0.000178355,我一口气看完是个错误的决定，现在失落落极了 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 1:07,sadness,1.21E-08,0.999985695,6.25E-06,6.60E-07,3.50E-06,3.85E-06,1.28E-08,又开始睡前想为什么我现在需要入睡以及为什么我无力反抗明天的问题了 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 8:47,happiness,0.00011917,3.35E-05,2.70E-05,0.994111717,0.004458098,0.000114848,0.001135619,忧愁，忧愁，忧愁 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 8:47,happiness,0.003690925,0.109501913,0.208951861,0.447536081,0.221410617,0.008362274,0.000546371,装睡等到点走人 ,海外 丹麦,f
醒醒我们回家了,12/5/2011 18:34,anger,0.001032225,0.001945528,0.001353283,0.009916378,0.984445035,0.001240337,6.72E-05,斜对角女人在看快本，我很淡定 ,海外 丹麦,f
醒醒我们回家了,12/6/2011 0:06,happiness,0.007292327,0.097432047,0.001061196,0.89080441,0.003292191,3.63E-05,8.15E-05,我有生之年都没想到会被浏览器坑到被老师骂，没想到的是两个点，两者有些相辅相成的关系 ,海外 丹麦,f
醒醒我们回家了,12/6/2011 0:26,disgust,0.123911537,0.00033289,0.683059812,0.000322265,0.004427838,0.066624895,0.121320717,大半夜我在想念油罐车，每次看到都想着自己被爆炸的场面，整个路程都变得晕晕乎乎像磕high了似的 ,海外 丹麦,f
醒醒我们回家了,12/6/2011 14:20,surprise,0.99025929,9.95E-05,8.17E-05,4.60E-06,0.009524932,8.12E-06,2.19E-05,以家乡名人为荣这件事本身就很奇怪，而且是八杆子打不着几百年前非自己祖宗的人物，凭什么他厉害我就得光荣了？ ,海外 丹麦,f
醒醒我们回家了,12/6/2011 18:45,anger,0.009567,0.02189146,0.108353324,0.004650589,0.79802978,0.056738343,0.000769477,天哪就不能有个好用的浏览器吗 ,海外 丹麦,f
醒醒我们回家了,12/7/2011 18:40,anger,0.029713618,0.171031803,0.067358032,0.093236603,0.604056776,0.033502225,0.001101011,为什么一定要有发现自己不高兴了这一过程，直接不高兴不就好了 ,海外 丹麦,f
醒醒我们回家了,12/7/2011 19:51,sadness,4.69E-05,0.943603396,0.000370757,6.83E-06,0.055956632,1.24E-05,3.01E-06,大概是米兰达看完了心理落差太大，情绪直接坠落谷底了 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 0:01,anger,7.22E-05,0.000185599,0.002967215,0.000660465,0.996076524,2.54E-05,1.26E-05,不愿意睡又没话说又没欲望找人碴的状态还有这个小说看了比较兴奋不利于睡眠昨天试过了脑补各种画面好伤神等考完试不用早起再看明天要早起帮我哥秒东西压力好大闹铃不响光靠震动今早就没震醒我明天看我哥造化了 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 0:03,anger,0.000135073,0.095541976,0.098078676,0.334066391,0.46815294,0.004002696,2.23E-05,送我一个我安置在这，真的我逃走 看看大家怎么说>>O网页链接,海外 丹麦,f
醒醒我们回家了,12/8/2011 11:53,sadness,2.00E-06,0.999782264,1.09E-05,9.97E-05,9.64E-05,8.54E-06,2.35E-07,我刚才撒了个谎，没有乐于助人，我表示愧疚，我离坏人越来越近了 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:02,sadness,4.40E-08,0.999854922,0.00012644,7.92E-06,9.80E-06,6.33E-07,3.40E-07,又看了遍玛丽的奶，touch到想泪奔，恨不得一刀捅死自己 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:12,happiness,5.01E-05,0.015608463,0.118257634,0.62550652,0.240113065,0.000447466,1.67E-05,如果那是最后的晚餐，那就开车 看看大家怎么说>>O网页链接,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:38,sadness,0.001812249,0.685624421,0.013563187,0.027750885,0.071208753,0.199889109,0.000151445,“所有结婚都是长期沉默的结果” ,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:41,like,0.002029011,0.030986497,0.062130153,0.021008024,0.030921951,0.851767182,0.001157162,总有那么一个人的博，是你关注的人都爱转的博，这又是一条不用发的博 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:44,like,0.000617388,0.004984839,0.00466528,0.095739193,0.000167288,0.893469572,0.000356353,总有一些反应过激是你看不惯的，这么一想，好像这样看不惯的事情太多啦哈哈哈 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 13:48,happiness,0.003925302,0.0011991,0.001869098,0.808320642,0.000173417,0.184482604,2.98E-05,那种刚加了你关注好奇的读你最近几条微博并且加以思考认真留下第一条评论的人，都是可爱的人，以前我也这么滴可爱滴啊，可爱状 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 14:38,sadness,2.65E-09,1,1.22E-08,1.97E-08,8.35E-09,3.87E-09,8.15E-10,每天无奈的次数比我的呼吸次数还要多 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 15:30,happiness,1.14E-05,2.53E-05,8.57E-05,0.999833465,8.66E-06,2.41E-05,1.14E-05,我觉得我最乐意听到的夸奖就是“你比别人成熟”哈哈哈哈哈哈叉腰笑好吧也许不是夸奖 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 15:36,fear,0.003613378,0.000395336,0.068953551,3.01E-05,0.000724514,0.000142536,0.926140547,我有啊，寒暑假作业拖到最后一个星期做有没有啊，那时候还有开学恐惧症,海外 丹麦,f
醒醒我们回家了,12/8/2011 16:18,disgust,0.022310937,0.076674633,0.888605833,0.001468257,0.00198341,0.008644162,0.000312647,这时候都是僵尸粉的好处就体现出来了（操 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 22:28,sadness,0.001033679,0.468768954,0.011405983,0.098673895,0.387199849,0.032760724,0.000156976,@woofwoofwoof_meow 你发专辑了？O网页链接 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 22:32,sadness,0.002243771,0.738122582,0.103879206,0.001876958,0.141519502,0.010473507,0.001884416,没调整好情绪就不能睡！ ,海外 丹麦,f
醒醒我们回家了,12/8/2011 22:33,happiness,0.043342579,0.039578114,0.070732385,0.71500653,0.070288591,0.027681645,0.033370178,睡了！ ,海外 丹麦,f
醒醒我们回家了,12/8/2011 23:06,anger,6.40E-05,0.000161462,2.91E-05,1.33E-05,0.999723971,7.97E-07,7.23E-06,知道为什么男人看不出谁是贱人吗，因为没有必要，跟贱人在一起一样可以过得快活，女人不行 //@全球时尚:只有女人才能看出谁才是真正的贱人,海外 丹麦,f
醒醒我们回家了,12/8/2011 23:20,anger,0.013941782,0.001737679,0.022596989,0.003381077,0.958133459,0.000147142,6.19E-05,跟我的名字凑在一起，一晃眼被我看成了#爱情不就是个猫样吗# ,海外 丹麦,f
醒醒我们回家了,12/8/2011 23:24,disgust,0.101546012,0.012611071,0.486279994,0.004703533,0.392125249,0.001974724,0.000759362,还是没有调整到睡觉的频率，这些女人很奇怪，为什么每次考试前一晚都要早睡，而且一睡就睡着 ,海外 丹麦,f
醒醒我们回家了,12/8/2011 23:33,disgust,0.039908599,0.169308007,0.616122425,0.02086083,0.136473969,0.00817068,0.009155497,我需要快点死，浑账的世界，吃死食（我爸这样说我）的我，你又成功混沌了半年，怎么还不去死，没人催就不知道了么，看看发生的一切，不要装糊涂，你又装，又装 ,海外 丹麦,f
醒醒我们回家了,12/9/2011 22:17,anger,0.055191841,0.15684782,0.24356097,0.067781709,0.356513888,0.097401991,0.022701753,哦你装高兴的样子真是弱爆了 ,海外 丹麦,f
醒醒我们回家了,12/9/2011 23:39,sadness,0.001046992,0.738340795,0.077757895,0.003041568,0.16479069,0.011277888,0.003744113,想叨逼，想存在 ,海外 丹麦,f
醒醒我们回家了,12/9/2011 23:42,anger,1.64E-05,0.001574701,0.000422295,0.0001911,0.997779191,1.05E-05,5.86E-06,人总是在烦恼的，不是在骂别人就是在骂自己，都骂的时光会吐血 ,海外 丹麦,f
醒醒我们回家了,12/9/2011 23:51,happiness,0.017126948,0.169304028,0.135393962,0.512781799,0.005887505,0.142033786,0.017471995,那块淤青生不逢时，要在夏天它的主人早就撸起裤管给它拍照留念了，不会像现在这样两天了它什么形状都不知道 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 12:03,disgust,0.00494239,0.074792899,0.484151989,0.077299982,0.003987854,0.354058772,0.000766082,看不懂也不想去思考，但还是喜欢你，跟你说的话没有关系。讨厌你的时候，我就可以说是因为你说的话使我幻灭。再一次验证了喜欢无需理由，不喜欢一切都是理由。 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 12:05,like,0.000358422,0.000228779,0.000149298,0.001942755,2.44E-05,0.997241378,5.50E-05,你看上一个十五岁的男孩，但却因为喜欢他的人太多而畏惧去进一步的喜欢。这也是懦弱的一种。 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 12:10,anger,0.100994937,0.000637974,0.046679847,0.0138292,0.809552431,0.02714894,0.001156742,刚吃过饭写的话都算排泄 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 12:10,disgust,5.24E-05,0.04041725,0.858020902,0.099627487,0.001700982,0.000179196,1.74E-06,如果没有别人，则不可能活着，没有别人看着你，则活不下去，鲁滨逊也需要个星期五，米兰达也会制造fruit friends，没有别人别物，那自己也不算存在 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 22:55,anger,0.000132996,0.008780129,0.373949558,0.002967474,0.614065289,1.73E-05,8.73E-05,不高兴，不高兴，当有了恶意自己又觉得很可靠的揣测后，一切都变味了，非常不高兴，望望周边，寂寞，别人都是人只有自己不是人的寂寞 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:04,happiness,0.00011104,0.052357011,0.002541208,0.934699953,0.006620576,0.003656203,1.39E-05,执拗的从阳台看两片楼夹着的一小块天空，看了三次，都没看见月亮，终于可以底气十足开始骂街 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:15,disgust,0.015626557,0.058509864,0.448669523,0.289060414,0.161507398,0.016704684,0.009921584,都不知道快乐个甚麽劲，这或许是这两年冒出来次数最多的一个问题 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:27,sadness,1.29E-06,0.999978423,4.23E-06,9.24E-06,2.42E-06,4.18E-06,1.87E-07,我只不过随我心所欲吃了几天泡面，就开始长痘，讨厌死过犹不及，找到一件颓废又放纵无害的事怎么这么难，可能因为本身两者就是矛盾的 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:30,happiness,2.69E-05,0.00177046,0.001650185,0.964178324,0.019443216,0.012926141,4.73E-06,这会儿饿着，挺好，生活还有吃饱的盼望 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:38,happiness,0.001475911,0.091456763,0.003040037,0.901628971,0.000213943,0.002062678,0.000121789,我知道我现在生活摇摇欲坠的原因是什么了，因为我没有固定的圈子了，不知道踩进哪个圈哪个圈给我进只是望着。望着。 ,海外 丹麦,f
醒醒我们回家了,12/10/2011 23:42,sadness,0.001293341,0.922268033,0.001181746,0.00015501,0.067962743,0.006748686,0.000390405,我药都不吃了，让我多废话废话又怎么地？！我在跟自己争论 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 10:39,sadness,1.40E-09,0.999999166,3.41E-07,7.95E-08,2.67E-08,3.76E-07,1.90E-09,淡定，淡定，不要被风凉话控制住 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 20:24,anger,0.00153592,0.008381336,0.061297592,0.005628704,0.922625601,0.000227282,0.000303671,烦死丫了，不管在哪儿都会被监视。我发现我讨厌的，总结一下，就是不。识。趣。加上其他一些怪毛怪病，简直要把我逼疯 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 20:46,sadness,1.81E-06,0.999585092,1.23E-05,0.000243033,7.45E-06,0.000147757,2.71E-06,她本来都嘘嘘嘘嘘（这是我形容的她背书的声音）背了一个多小时了，这时候的我突然关掉电脑拿出书本，她不得不神经再次绷紧继续更加急促的嘘嘘嘘嘘起来 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 21:31,sadness,0.000355183,0.88094914,0.038490202,0.041222345,0.038465824,2.34E-05,0.000493908,之前看到十元包邮的奶茶粉没买，现在想喝了一看变成22了，哭 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 21:47,sadness,1.17E-07,0.999967575,1.01E-05,4.78E-06,7.95E-06,9.20E-06,2.54E-07,脸上的肉都要垂下来了，忍住 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 22:54,anger,0.000699692,0.014921299,0.012001178,0.001488284,0.970665216,0.000181272,4.31E-05,[1/2]其实初感恐怖的经历就是，大一刚开始，某次我在想我饭卡里还剩的钱，“七十几吧”我说道，“七十九块二”她不假思索的说出来，看着我诧异的表情，又补充道“去超市时你刷卡我正好看见的”。从此我对这个只要我拉链没拉就要眼神探进我包里看有啥东西的，我从没介绍过我柜子里有啥东西但是就是能抓 ,海外 丹麦,f
醒醒我们回家了,12/11/2011 22:56,anger,8.62E-06,0.072501473,0.002067008,0.000244334,0.925100625,6.59E-05,1.20E-05,紧我开柜子的每一刻窥探仔细的，宿舍外都能随口说出我垃圾已经装到桶的几分之几的，只要我在看教科书就要知道我已经看到哪一行的，的人的，生活习性？犯怵，犯怵，这是人生初次对他人习性犯怵，值得纪念。 ,海外 丹麦,f
醒醒我们回家了,12/12/2011 12:37,happiness,6.17E-06,0.005876362,1.81E-05,0.984190941,0.000270927,0.009599304,3.81E-05,独自一人很好很好，还好还有太阳 ,海外 丹麦,f
醒醒我们回家了,12/12/2011 13:59,disgust,1.07E-05,0.003865358,0.98048681,0.000413475,0.015189132,2.45E-05,9.91E-06,新的一年希望大家都有新衣服穿！有好东西吃！[爱你哦]@走饭@君君你个君君,海外 丹麦,f
醒醒我们回家了,12/12/2011 14:49,anger,0.035408583,0.028052954,0.230612755,0.27608645,0.276879847,0.033041671,0.119917721,死神来了把我看烦了 ,海外 丹麦,f
醒醒我们回家了,12/12/2011 15:15,sadness,0.030896237,0.336494207,0.08465106,0.07617148,0.207656875,0.194095924,0.070034184,看完了，第五部可真坏 ,海外 丹麦,f
醒醒我们回家了,12/12/2011 22:12,sadness,0.000737492,0.862679005,0.020897573,0.05400246,0.056421757,0.001912591,0.003349065,为什么我要关注这样的人。。。。。。 ,海外 丹麦,f
醒醒我们回家了,12/13/2011 0:17,sadness,0.002279893,0.825748384,0.151511446,0.004923617,0.014810396,0.000594261,0.000131888,有时候会幻想用自己脱下的头发绣个图送人啊，想想诅咒的内容先 ,海外 丹麦,f
醒醒我们回家了,12/13/2011 22:57,sadness,0.201512352,0.35525915,0.083487697,0.000835518,0.344741821,0.003975285,0.01018808,刚才听说学校里出车祸了，汽车撞摩托车 ,海外 丹麦,f
醒醒我们回家了,12/13/2011 23:43,disgust,0.002082731,0.004165476,0.93548727,0.042615436,0.01502213,0.000233005,0.000394005,我们快驴加鞭的跑到那泥石流冲出的土堆旁，那胖子手真黑，把那驴抽的屁股都肿了。【就挺搞笑的呀 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 11:48,sadness,0.000804442,0.748657703,0.049014624,0.00898193,0.033615757,0.158389375,0.000536091,还是不喜欢“让你xxxxx一下能怎么了” ,海外 丹麦,f
醒醒我们回家了,12/14/2011 11:58,disgust,0.003011382,0.000143959,0.995066166,0.000687877,0.001080245,3.76E-06,6.64E-06,原来昨天学校还有一事，图书馆争座位一男生被揍到颅骨粉碎[囧] ,海外 丹麦,f
醒醒我们回家了,12/14/2011 12:13,happiness,4.15E-05,8.26E-05,0.43997398,0.555434763,0.004240564,0.000201787,2.47E-05,手里端了五个小栗子放到我眼前，我见状赶紧拽了纸巾去接，她手一缩说哈你还以为全都是给你哒？！拿一个走！我悻悻把纸巾收回，我说那你直接给我一个不就得了，她说我不是让你自己挑一个嘛#到底该谁尴尬##栗子的故事# ,海外 丹麦,f
醒醒我们回家了,12/14/2011 21:05,disgust,0.0079242,0.036112167,0.674383938,0.002576789,0.266660184,0.0110015,0.001341228,诺亚方舟爱慕微还蛮带感的。。。。那专辑文案我囧了，太似曾相识了。。。 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 21:12,happiness,0.00074588,0.210875735,0.114207566,0.423343033,0.225626737,0.0182549,0.006946186,一边看着别人得爱慕为一边觉得姐姐的歌被坑死了 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 21:17,sadness,0.000925387,0.899664998,0.02169059,0.036856197,0.001368324,0.02859278,0.010901691,大脑很慌张的时候就去看各种看mv【游戏和电视剧都无法接纳 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 23:01,anger,0.000488914,0.147324651,0.017863074,0.190556198,0.643228292,0.000446366,9.26E-05,昨天看了一个小姑子吐槽未来嫂子的贴，结果下面都是一顺溜的说楼主jp，这是天涯一向的言论作风问题是我发现我是倒向楼主的几乎同意楼主观点，然后再看到下面人说“怪不得说嫁人不能嫁有小姑子的”我的世界瞬间崩塌了到现在还在想为了我哥的婚姻幸福我好不好快点去死了 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 23:13,disgust,4.90E-05,0.005114886,0.908362627,0.014986117,0.053435899,0.018018967,3.26E-05,得过的最靠谱的强迫症就是强迫自己相信自己有强迫症，一度认为强迫症很洋气 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 23:36,sadness,5.84E-05,0.919846892,0.000314037,0.07284423,9.09E-05,0.006782415,6.32E-05,烦恼不是一起来的，只是我觉得把所有事都归类于烦恼让我自己觉得克服中的自己更加强大 ,海外 丹麦,f
醒醒我们回家了,12/14/2011 23:38,sadness,0.00231019,0.577747822,0.015304157,0.031367827,0.00340173,0.331355631,0.038512643,眼红不是能克服的，只能一时半会抑制住 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 0:19,sadness,0.000315704,0.989678502,0.004735331,0.001175798,0.003081737,0.000871781,0.00014116,小哥在哪里。。。。不想看老痒。。。。。。 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 0:48,happiness,0.006656969,0.194006667,0.155176744,0.520555556,0.114288889,0.006564412,0.002750773,我很受伤，我要借尿尿之由下去吃面包 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 0:58,sadness,1.84E-07,0.909090221,2.46E-05,0.090840295,7.55E-06,2.34E-05,1.38E-05,“加班加得心情真不爽，为了弥补自己，去当当下了个双黄蛋。”此时此刻让我看到这个我瞬间又小崩塌了一下。弥补自己弥补自己弥补自己弥补自己。。。。。。。 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 1:45,like,5.86E-05,0.008787016,0.067784972,0.073245391,0.002272301,0.847799838,5.20E-05,在有微博之前很多事都不必做的，像喜欢你之类的，有了微博好像能显得我更喜欢你似的 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 16:26,happiness,0.000788898,0.008327133,0.005240275,0.959783018,0.013993108,0.011440841,0.000426765,致命弯道4是涮人肉 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 18:10,sadness,0.00148298,0.514977455,0.021579398,0.41759187,0.025826685,0.013912654,0.004628934,分享图片 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 18:32,happiness,3.41E-07,1.13E-05,1.26E-06,0.999982834,3.28E-07,3.46E-06,3.42E-07,90年的叔们可以细细品[笑眯眯] ,海外 丹麦,f
醒醒我们回家了,12/15/2011 21:09,sadness,7.34E-09,0.999959111,8.52E-06,2.43E-05,4.70E-06,3.04E-06,2.88E-07,太淡漠了，太淡漠了，受不了自己 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 22:53,sadness,0.007007851,0.722359121,0.043152612,0.028105244,0.105490126,0.050915521,0.042969514,我对我这学校一点感情都没有，对人也没感情，这四年可真是失败，感情也终究需要遇到，培养不来 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 23:13,sadness,0.000116219,0.996184409,0.001301716,0.0012794,5.16E-05,0.001020351,4.62E-05,大姨妈快点来，给我做个伴 ,海外 丹麦,f
醒醒我们回家了,12/15/2011 23:38,sadness,5.86E-05,0.995921135,0.000691681,0.000849274,0.000538389,0.001932714,8.18E-06,老痒后面怎么都不结巴了。。。三叔懒得打省略号了？ ,海外 丹麦,f
醒醒我们回家了,12/16/2011 0:05,like,0.000114796,0.000103988,0.007870861,0.000412296,0.000784462,0.990711749,1.87E-06,果然欲海情魔是为得奖而生啊，只记得那个让人想掐死的女儿和职场得意情场家庭双重憋屈的妈妈，不过还是很喜欢凯特，豆是喜欢怎么看都不厌倦的熟女 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 13:51,sadness,2.23E-08,0.999982357,4.91E-06,1.13E-05,3.49E-07,8.58E-07,1.86E-07,猛然间又觉得不是那么一回事没那么多琐碎的理由，只是感情不够好而已而已 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 13:53,sadness,0.001423856,0.829596341,0.114941649,0.016317049,0.037248887,0.000128175,0.000343959,心情不好时就想吃香蕉 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 14:01,anger,0.000278311,0.125318483,0.091422774,0.227243379,0.402505755,0.151323989,0.001907254,其实我有一种单词变大写就很难认出来的病以前蛮严重现在好点了。。 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 22:40,disgust,0.019520868,0.005983067,0.788332999,0.023907283,0.16055876,0.001556141,0.000140934,刚才有个叫什么什么发糕的人加了我我瞬间就徜徉在吃发糕的想象中了 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 22:47,sadness,0.000823287,0.97768265,0.012855869,0.000841236,0.007088042,0.00069541,1.35E-05,是否回fo决定于对方的粉丝数是不好的行为，不好，不好，多少人错过了我呀为你们惋惜。对了49粉能换多少钱 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 22:54,anger,7.29E-06,0.000145562,0.000184911,0.000559072,0.999083161,1.97E-05,2.64E-07,她的沉默，犹如企鹅的自动回复，“你今天到哪儿去了”“你妈逼”“怎么一句话不说呢”“你妈逼”“这么早上床做什么？”“你妈逼”“你他妈的”“你妈逼” ,海外 丹麦,f
醒醒我们回家了,12/16/2011 23:02,anger,0.002005207,0.008474648,0.015399841,0.059098631,0.896960258,0.018005038,5.63E-05,名字真的很重要，既然看不到你的样子，则只能借头像和名字来描绘，自从你换了不酷的名字，我就心如刀割 ,海外 丹麦,f
醒醒我们回家了,12/16/2011 23:34,sadness,6.05E-08,0.999997139,2.23E-07,1.12E-06,4.65E-07,1.01E-06,2.90E-09,时隔五十章，小哥终于出现了，被窝里无声尖叫嘤嘤嘤嘤嘤【我怎么可能跳着看的呢不可能的呵呵呵呵（鸡动的傻了刚才发错号了 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 19:39,happiness,0.004541895,0.000143874,0.003004498,0.812278271,0.002741036,0.175818801,0.001471691,我今天最大的成就就是在横线上填了一个asshole ,海外 丹麦,f
醒醒我们回家了,12/17/2011 19:42,surprise,0.996472776,0.000350102,0.000742629,1.03E-05,0.000119817,0.000203158,0.002101326,今天听说前几天车祸的男生死掉了，那个女生现在是痴痴呆呆的状态，男生的妈妈今天在五号楼前面烧纸的 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 19:55,anger,0.048595674,0.226871356,0.015435845,0.022046955,0.679664254,0.005729193,0.001656781,看到那个“我每天都会去鲜芋仙买一杯12元的小芋圆冬瓜茶”的微薄，翻了下评论，全都是在说那女孩有爱在一起吧之类的，没有说“每天12元好有钱。。。”的人。我失落了。 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 20:13,anger,0.011239343,0.363195062,0.010110147,0.009288907,0.598955095,0.005947032,0.001264348,草，草，我突然意识到我回家也没好日子过了我操，我要跳楼妈！ ,海外 丹麦,f
醒醒我们回家了,12/17/2011 20:31,happiness,0.005699599,0.077671915,0.213960797,0.630006373,0.057775125,0.010715635,0.00417055,一边刷着微博一边眼睛时不时瞥手机屏幕看有没有新评论，好一会儿才觉得有点不对劲 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 20:37,like,7.69E-05,0.010593423,0.000148003,0.484865159,5.83E-06,0.503813028,0.000497659,矮油我对面那女人又在上微博了转各种笑话，呵呵呵呵呵呵呵呵我就这么看着挺好的有一种默默注视你在你不知道的角落为你诉情的感动感 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 22:56,sadness,0.023194194,0.694128811,0.181553826,0.005515578,0.077612609,0.005980067,0.012014895,跟我哥讨论买鞋真是崩溃。。。。。。。。。。。。。。。。 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 23:10,anger,0.000376039,0.207590789,0.014639283,0.063419908,0.710374653,0.003122895,0.000476436,狂躁的时候看矫情的情话恨不得把手伸进丫头像掐丫脖子 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 23:56,anger,0.000283469,0.00517724,0.081975274,0.005641855,0.906819999,8.64E-05,1.58E-05,冻成个鳖样双脚要掉了，安慰自己没事儿过会儿再穿双袜子，临上床之前低头一看，草，穿的就是两双 ,海外 丹麦,f
醒醒我们回家了,12/17/2011 23:59,anger,2.13E-05,0.00153978,0.000364039,3.75E-05,0.99802053,3.24E-06,1.36E-05,你是不会明白那些加了上千号人以得到上千号回粉然后再取消掉对回粉的关注的人意志力是有多坚强的 ,海外 丹麦,f
醒醒我们回家了,12/18/2011 0:10,sadness,2.29E-05,0.998466134,0.000164285,0.000533192,3.56E-05,0.000774044,3.89E-06,我看着我的大号，加个粉，掉个粉，加个粉，再掉个粉，它依旧一句话不说，阅尽纷扰，遗世独立，它很棒，最近把哑巴演绎的很精彩，今天还是不想让它说话，保持一种它很忙现实生活很精彩的状态，大抵不需要微博的状态，酷 ,海外 丹麦,f
醒醒我们回家了,12/18/2011 0:14,disgust,0.039432026,0.0555964,0.821887493,0.007121208,0.007110127,0.037727285,0.031125451,今天都没看成小说，愤怒极了。从明天开始一切都不想面对。提着行李箱去跳玄武湖 ,海外 丹麦,f
醒醒我们回家了,12/18/2011 0:35,sadness,0.004922323,0.46831584,0.196078718,0.245786771,0.010918438,0.071894683,0.002083229,=====》励志 ,海外 丹麦,f
醒醒我们回家了,12/18/2011 0:56,sadness,0.001889507,0.595370829,0.032717284,0.014526319,0.015056497,0.34025842,0.000181154,我不该推翻自己的童年，太不公平了，那时候应该有过盼望“明天”的经历的，那时候没有不及格，还不敢讨厌爸爸，也还没发现自己穷，愿望也小到很容易实现，还有，不用赚钱，只是一个吃食拉屎的物体，做物体多好啊，不用做选择跟着时间走就行，但谁知道啊，时间是个坏东西 ,海外 丹麦,f
